cnpj,data_base,mes,logo
29230763000100,2022-05-01,5,1
29230763000100,2022-05-01,6,1
29246062000160,2022-09-01,1,1
29246062000160,2022-09-01,2,1
29255677000152,2021-06-01,1,1
29255677000152,2021-06-01,2,1
29255677000152,2021-06-01,3,1
29255677000152,2021-06-01,4,1
29255677000152,2021-06-01,5,1
29255677000152,2021-06-01,6,1
29255677000152,2021-06-01,7,1
29255677000152,2021-06-01,8,1
29255677000152,2021-06-01,9,1
29255677000152,2021-06-01,10,1
29255677000152,2021-06-01,11,1
29255677000152,2021-06-01,12,1
29255677000152,2021-06-01,13,1
29255677000152,2021-06-01,14,1
29255677000152,2021-06-01,15,1
29255677000152,2021-06-01,16,1
29255677000152,2021-06-01,17,1
29257681000150,2018-12-01,1,1
29257681000150,2018-12-01,2,1
29257681000150,2018-12-01,3,1
29257681000150,2018-12-01,4,1
29257681000150,2018-12-01,5,1
29257681000150,2018-12-01,6,1
29257681000150,2018-12-01,7,1
29257681000150,2018-12-01,8,1
29257681000150,2018-12-01,9,1
29257681000150,2018-12-01,10,1
29257681000150,2018-12-01,11,1
29262179000137,2022-06-01,1,1
29262179000137,2022-06-01,2,1
29262179000137,2022-06-01,3,1
29262179000137,2022-06-01,4,1
29262179000137,2022-06-01,5,1
29278627000190,2019-03-01,1,1
29278627000190,2019-03-01,2,1
29278627000190,2019-03-01,3,1
29278627000190,2019-03-01,4,1
29303506000151,2022-03-01,1,1
29303506000151,2022-03-01,2,1
29303506000151,2022-03-01,3,1
29303506000151,2022-03-01,4,1
29303506000151,2022-03-01,5,1
29303506000151,2022-03-01,6,1
29303506000151,2022-03-01,7,1
29303506000151,2022-03-01,8,1
29325233000146,2022-08-01,1,1
29325233000146,2022-08-01,2,1
29325233000146,2022-08-01,3,1
29330188000118,2020-07-01,1,1
29330188000118,2020-07-01,2,1
29330188000118,2020-07-01,3,1
29330188000118,2020-07-01,4,1
29330188000118,2020-07-01,5,1
29330188000118,2020-07-01,6,1
29330188000118,2020-07-01,7,1
29330188000118,2020-07-01,8,1
29330188000118,2020-07-01,9,1
29330188000118,2020-07-01,10,1
29330188000118,2020-07-01,11,1
29330188000118,2020-07-01,12,1
29330188000118,2020-07-01,13,1
29330188000118,2020-07-01,14,1
29330188000118,2020-07-01,15,1
29330188000118,2020-07-01,16,1
29330188000118,2020-07-01,17,1
29330188000118,2020-07-01,18,1
29330915000147,2021-09-01,1,1
29387715000120,2021-01-01,1,1
29387715000120,2021-01-01,2,1
29391104000156,2020-07-01,1,1
29391104000156,2020-07-01,2,1
29391104000156,2020-07-01,3,1
29391104000156,2020-07-01,4,1
29391104000156,2020-07-01,5,1
29391104000156,2020-07-01,6,1
29391104000156,2020-07-01,7,1
29391104000156,2020-07-01,8,1
29391104000156,2020-07-01,9,1
29391104000156,2020-07-01,10,1
29391104000156,2020-07-01,11,1
29391104000156,2020-07-01,12,1
29391104000156,2020-07-01,13,1
29391104000156,2020-07-01,14,1
29400040000102,2020-12-01,1,1
29400040000102,2020-12-01,2,1
29400040000102,2020-12-01,3,1
29400040000102,2020-12-01,4,1
29400040000102,2020-12-01,5,1
29408095000169,2021-03-01,1,1
29408095000169,2021-03-01,2,1
29408095000169,2021-03-01,3,1
29408095000169,2021-03-01,4,1
29408095000169,2021-03-01,5,1
29408095000169,2021-03-01,6,1
29408095000169,2021-03-01,7,1
29448786000196,2020-06-01,1,1
29448786000196,2020-06-01,2,1
29448786000196,2020-06-01,3,1
29498183000107,2020-09-01,1,1
29498183000107,2020-09-01,2,1
29498183000107,2020-09-01,3,1
29498183000107,2020-09-01,4,1
29498183000107,2020-09-01,5,1
29498183000107,2020-09-01,6,1
29498183000107,2020-09-01,7,1
29498183000107,2020-09-01,8,1
29528328000167,2022-03-01,1,1
29528328000167,2022-03-01,2,1
29528328000167,2022-03-01,3,1
29643797000127,2020-12-01,1,1
29643797000127,2020-12-01,2,1
29643797000127,2020-12-01,3,1
29643797000127,2020-12-01,4,1
29643797000127,2020-12-01,5,1
29643797000127,2020-12-01,6,1
29643797000127,2020-12-01,7,1
29643797000127,2020-12-01,8,1
29651283000113,2021-09-01,1,1
29651283000113,2021-09-01,2,1
29651283000113,2021-09-01,3,1
29651283000113,2021-09-01,4,1
29651283000113,2021-09-01,5,1
29651283000113,2021-09-01,6,1
29651283000113,2021-09-01,7,1
29651283000113,2021-09-01,8,1
29651283000113,2021-09-01,9,1
29651283000113,2021-09-01,10,1
29651283000113,2021-09-01,11,1
29651283000113,2021-09-01,12,1
29651283000113,2021-09-01,13,1
29651283000113,2021-09-01,14,1
29654425000104,2019-01-01,1,1
29654425000104,2019-01-01,2,1
29654425000104,2019-01-01,3,1
29654425000104,2019-01-01,4,1
29654425000104,2019-01-01,5,1
29722072000124,2022-09-01,1,1
29722072000124,2022-09-01,2,1
29731325000126,2022-07-01,1,1
29731325000126,2022-07-01,2,1
29731325000126,2022-07-01,3,1
29731325000126,2022-07-01,4,1
29780984000152,2019-06-01,1,1
29780984000152,2019-06-01,2,1
29780984000152,2019-06-01,3,1
29780984000152,2019-06-01,4,1
29780984000152,2019-06-01,5,1
29780984000152,2019-06-01,6,1
29780984000152,2019-06-01,7,1
29780984000152,2019-06-01,8,1
29780984000152,2019-06-01,9,1
29780984000152,2019-06-01,10,1
29780984000152,2019-06-01,11,1
29780984000152,2019-06-01,12,1
29780984000152,2019-06-01,13,1
29780984000152,2019-06-01,14,1
29780984000152,2019-06-01,15,1
29780984000152,2019-06-01,16,1
29780984000152,2019-06-01,17,1
29780984000152,2019-06-01,18,1
29780984000152,2019-06-01,19,1
29780984000152,2019-06-01,20,1
29780984000152,2019-06-01,21,1
29780984000152,2019-06-01,22,1
29780984000152,2019-06-01,23,1
29780984000152,2019-06-01,24,1
29780984000152,2019-06-01,25,1
29780984000152,2019-06-01,26,1
29780984000152,2019-06-01,27,1
29780984000152,2019-06-01,28,1
29780984000152,2019-06-01,29,1
29780984000152,2019-06-01,30,1
29780984000152,2019-06-01,31,1
29780984000152,2019-06-01,32,1
29780984000152,2019-06-01,33,1
29780984000152,2019-06-01,34,1
29780984000152,2019-06-01,35,1
29780984000152,2019-06-01,36,1
29780984000152,2019-06-01,37,1
29780984000152,2019-06-01,38,1
29780984000152,2019-06-01,39,1
29780984000152,2019-06-01,40,1
29780984000152,2019-06-01,41,1
29780984000152,2019-06-01,42,1
29782214000149,2022-07-01,1,1
29782214000149,2022-07-01,2,1
29782214000149,2022-07-01,3,1
29782214000149,2022-07-01,4,1
29794169000142,2020-11-01,1,1
29794169000142,2020-11-01,2,1
29794169000142,2020-11-01,3,1
29794169000142,2020-11-01,4,1
29794169000142,2020-11-01,5,1
29794169000142,2020-11-01,6,1
29794169000142,2020-11-01,7,1
29794169000142,2020-11-01,8,1
29794169000142,2020-11-01,9,1
29794169000142,2020-11-01,10,1
29794169000142,2020-11-01,11,1
29794169000142,2020-11-01,12,1
29794169000142,2020-11-01,13,1
29794169000142,2020-11-01,14,1
29794169000142,2020-11-01,15,1
29794169000142,2020-11-01,16,1
29808669000196,2021-07-01,1,1
29808669000196,2021-07-01,2,1
29808669000196,2021-07-01,3,1
29808669000196,2021-07-01,4,1
29808669000196,2021-07-01,5,1
29810050000116,2019-04-01,1,1
29810050000116,2019-04-01,2,1
29810050000116,2019-04-01,3,1
29810050000116,2019-04-01,4,1
29810050000116,2019-04-01,5,1
29810050000116,2019-04-01,6,1
29810050000116,2019-04-01,7,1
29810050000116,2019-04-01,8,1
29810050000116,2019-04-01,9,1
29810050000116,2019-04-01,10,1
29810050000116,2019-04-01,11,1
29833702000138,2019-07-01,1,1
29833702000138,2019-07-01,2,1
29833702000138,2019-07-01,3,1
29833702000138,2019-07-01,4,1
29833702000138,2019-07-01,5,1
29833702000138,2019-07-01,6,1
29833702000138,2019-07-01,7,1
29833702000138,2019-07-01,8,1
29833702000138,2019-07-01,9,1
29868177000196,2019-05-01,1,1
29868177000196,2019-05-01,2,1
29868177000196,2019-05-01,3,1
29868177000196,2019-05-01,4,1
29868177000196,2019-05-01,5,1
29868177000196,2019-05-01,6,1
29868177000196,2019-05-01,7,1
29868177000196,2019-05-01,8,1
29880649000126,2022-03-01,1,1
29880649000126,2022-03-01,2,1
29880649000126,2022-03-01,3,1
29881811000120,2020-01-01,1,1
29881811000120,2020-01-01,2,1
29881811000120,2020-01-01,3,1
29881811000120,2020-01-01,4,1
29882613000181,2022-06-01,1,1
29882613000181,2022-06-01,2,1
29882613000181,2022-06-01,3,1
29882613000181,2022-06-01,4,1
29882613000181,2022-06-01,5,1
29884632000147,2022-01-01,1,1
29884632000147,2022-01-01,2,1
29884632000147,2022-01-01,3,1
29884632000147,2022-01-01,4,1
29884632000147,2022-01-01,5,1
29884632000147,2022-01-01,6,1
29884632000147,2022-01-01,7,1
29884632000147,2022-01-01,8,1
29884632000147,2022-01-01,9,1
29884632000147,2022-01-01,10,1
29891666000169,2019-12-01,1,1
29891666000169,2019-12-01,2,1
29891666000169,2019-12-01,3,1
29891666000169,2019-12-01,4,1
29907215000172,2020-06-01,1,1
29907215000172,2020-06-01,2,1
29907215000172,2020-06-01,3,1
29907215000172,2020-06-01,4,1
29907215000172,2020-06-01,5,1
29907215000172,2020-06-01,6,1
29907215000172,2020-06-01,7,1
29911069000159,2021-12-01,1,1
29911069000159,2021-12-01,2,1
29911069000159,2021-12-01,3,1
29911069000159,2021-12-01,4,1
29911069000159,2021-12-01,5,1
29911069000159,2021-12-01,6,1
29911069000159,2021-12-01,7,1
29911069000159,2021-12-01,8,1
29911069000159,2021-12-01,9,1
29920394000188,2018-04-01,1,1
29920394000188,2018-04-01,2,1
29920394000188,2018-04-01,3,1
29920394000188,2018-04-01,4,1
29920394000188,2018-04-01,5,1
29920394000188,2018-04-01,6,1
29920394000188,2018-04-01,7,1
29920394000188,2018-04-01,8,1
29920394000188,2018-04-01,9,1
29920394000188,2018-04-01,10,1
29920394000188,2018-04-01,11,1
29920394000188,2018-04-01,12,1
29920394000188,2018-04-01,13,1
29920394000188,2018-04-01,14,1
29920394000188,2018-04-01,15,1
29920394000188,2018-04-01,16,1
29920394000188,2018-04-01,17,1
29920394000188,2018-04-01,18,1
29920394000188,2018-04-01,19,1
29920394000188,2018-04-01,20,1
29920394000188,2018-04-01,21,1
29920394000188,2018-04-01,22,1
29920394000188,2018-04-01,23,1
29994192000180,2018-11-01,1,1
29994192000180,2018-11-01,2,1
29994192000180,2018-11-01,3,1
29994192000180,2018-11-01,4,1
29994192000180,2018-11-01,5,1
29994192000180,2018-11-01,6,1
29999564000161,2018-04-01,1,1
29999564000161,2018-04-01,2,1
29999564000161,2018-04-01,3,1
29999564000161,2018-04-01,4,1
29999564000161,2018-04-01,5,1
29999564000161,2018-04-01,6,1
29999564000161,2018-04-01,7,1
29999564000161,2018-04-01,8,1
29999564000161,2018-04-01,9,1
29999564000161,2018-04-01,10,1
29999564000161,2018-04-01,11,1
29999564000161,2018-04-01,12,1
29999564000161,2018-04-01,13,1
29999564000161,2018-04-01,14,1
29999564000161,2018-04-01,15,1
29999564000161,2018-04-01,16,1
29999564000161,2018-04-01,17,1
29999564000161,2018-04-01,18,1
29999564000161,2018-04-01,19,1
29999564000161,2018-04-01,20,1
29999564000161,2018-04-01,21,1
29999564000161,2018-04-01,22,1
29999564000161,2018-04-01,23,1
29999564000161,2018-04-01,24,1
29999564000161,2018-04-01,25,1
29999564000161,2018-04-01,26,1
29999813000119,2021-10-01,1,1
29999813000119,2021-10-01,2,1
30009652000158,2022-03-01,1,1
30009652000158,2022-03-01,2,1
30009652000158,2022-03-01,3,1
30009652000158,2022-03-01,4,1
30010298000181,2022-08-01,1,1
30010298000181,2022-08-01,2,1
30010298000181,2022-08-01,3,1
30011030000164,2021-07-01,1,1
30011030000164,2021-07-01,2,1
30011030000164,2021-07-01,3,1
30011030000164,2021-07-01,4,1
30011030000164,2021-07-01,5,1
30011030000164,2021-07-01,6,1
30011030000164,2021-07-01,7,1
30011030000164,2021-07-01,8,1
30055230000461,2018-11-01,1,1
30055230000461,2018-11-01,2,1
30055230000461,2018-11-01,3,1
30055230000461,2018-11-01,4,1
30055230000461,2018-11-01,5,1
30055230000461,2018-11-01,6,1
30055230000461,2018-11-01,7,1
30055230000461,2018-11-01,8,1
30055230000461,2018-11-01,9,1
30060737000160,2021-10-01,1,1
30060737000160,2021-10-01,2,1
30060737000160,2021-10-01,3,1
30060737000160,2021-10-01,4,1
30060737000160,2021-10-01,5,1
30060737000160,2021-10-01,6,1
30060737000160,2021-10-01,7,1
30060737000160,2021-10-01,8,1
30060737000160,2021-10-01,9,1
30060737000160,2021-10-01,10,1
30060737000160,2021-10-01,11,1
30060737000160,2021-10-01,12,1
30060737000160,2021-10-01,13,1
30073015000140,2021-10-01,1,1
30073015000140,2021-10-01,2,1
30073015000140,2021-10-01,3,1
30073015000140,2021-10-01,4,1
30073015000140,2021-10-01,5,1
30073015000140,2021-10-01,6,1
30076803000190,2022-08-01,1,1
30076803000190,2022-08-01,2,1
30076803000190,2022-08-01,3,1
30120199000152,2020-02-01,1,1
30120199000152,2020-02-01,2,1
30120199000152,2020-02-01,3,1
30120199000152,2020-02-01,4,1
30120199000152,2020-02-01,5,1
30120829000199,2020-06-01,1,1
30120829000199,2020-06-01,2,1
30120829000199,2020-06-01,3,1
30125480000188,2022-07-01,1,1
30125480000188,2022-07-01,2,1
30125480000188,2022-07-01,3,1
30125480000188,2022-07-01,4,1
30146268000105,2019-08-01,1,1
30146268000105,2019-08-01,2,1
30148925000145,2019-08-01,1,1
30148925000145,2019-08-01,2,1
30148925000145,2019-08-01,3,1
30148925000145,2019-08-01,4,1
30148925000145,2019-08-01,5,1
30148925000145,2019-08-01,6,1
30148925000145,2019-08-01,7,1
30148925000145,2019-08-01,8,1
30148925000145,2019-08-01,9,1
30148925000145,2019-08-01,10,1
30148925000145,2019-08-01,11,1
30154948000162,2022-01-01,1,1
30154948000162,2022-01-01,2,1
30154948000162,2022-01-01,3,1
30154948000162,2022-01-01,4,1
30162109000196,2022-10-01,1,1
30187372000130,2021-03-01,1,1
30187372000130,2021-03-01,2,1
30187372000130,2021-03-01,3,1
30187372000130,2021-03-01,4,1
30187372000130,2021-03-01,5,1
30187372000130,2021-03-01,6,1
30187372000130,2021-03-01,7,1
30187372000130,2021-03-01,8,1
30187372000130,2021-03-01,9,1
30187372000130,2021-03-01,10,1
30187372000130,2021-03-01,11,1
30187372000130,2021-03-01,12,1
30187372000130,2021-03-01,13,1
30187372000130,2021-03-01,14,1
30187372000130,2021-03-01,15,1
30187372000130,2021-03-01,16,1
30187372000130,2021-03-01,17,1
30196143000181,2020-11-01,1,1
30196143000181,2020-11-01,2,1
30196143000181,2020-11-01,3,1
30196647000100,2018-12-01,1,1
30196647000100,2018-12-01,2,1
30196647000100,2018-12-01,3,1
30196647000100,2018-12-01,4,1
30196647000100,2018-12-01,5,1
30196647000100,2018-12-01,6,1
30196647000100,2018-12-01,7,1
30196647000100,2018-12-01,8,1
30196647000100,2018-12-01,9,1
30223471000120,2022-06-01,1,1
30223471000120,2022-06-01,2,1
30263534000171,2022-09-01,1,1
30263534000171,2022-09-01,2,1
30302190000162,2018-11-01,1,1
30302190000162,2018-11-01,2,1
30320412000170,2021-04-01,1,1
30320412000170,2021-04-01,2,1
30320412000170,2021-04-01,3,1
30320412000170,2021-04-01,4,1
30320412000170,2021-04-01,5,1
30320412000170,2021-04-01,6,1
30320412000170,2021-04-01,7,1
30320412000170,2021-04-01,8,1
30320412000170,2021-04-01,9,1
30320412000170,2021-04-01,10,1
30320412000170,2021-04-01,11,1
30320412000170,2021-04-01,12,1
30320412000170,2021-04-01,13,1
30320412000170,2021-04-01,14,1
30320412000170,2021-04-01,15,1
30320412000170,2021-04-01,16,1
30320412000170,2021-04-01,17,1
30320412000170,2021-04-01,18,1
30320412000170,2021-04-01,19,1
30405820000124,2021-03-01,1,1
30405820000124,2021-03-01,2,1
30405820000124,2021-03-01,3,1
30405820000124,2021-03-01,4,1
30405820000124,2021-03-01,5,1
30417319000188,2022-02-01,1,1
30417319000188,2022-02-01,2,1
30417319000188,2022-02-01,3,1
30446895000153,2021-06-01,1,1
30446895000153,2021-06-01,2,1
30446895000153,2021-06-01,3,1
30469145000105,2020-02-01,1,1
30469145000105,2020-02-01,2,1
30469145000105,2020-02-01,3,1
30469145000105,2020-02-01,4,1
30469145000105,2020-02-01,5,1
30469145000105,2020-02-01,6,1
30469145000105,2020-02-01,7,1
30469145000105,2020-02-01,8,1
30469145000105,2020-02-01,9,1
30469145000105,2020-02-01,10,1
30469145000105,2020-02-01,11,1
30469145000105,2020-02-01,12,1
30469145000105,2020-02-01,13,1
30469145000105,2020-02-01,14,1
30469145000105,2020-02-01,15,1
30469145000105,2020-02-01,16,1
30469145000105,2020-02-01,17,1
30469145000105,2020-02-01,18,1
30469145000105,2020-02-01,19,1
30469145000105,2020-02-01,20,1
30469145000105,2020-02-01,21,1
30469145000105,2020-02-01,22,1
30469145000105,2020-02-01,23,1
30469145000105,2020-02-01,24,1
30469145000105,2020-02-01,25,1
30469145000105,2020-02-01,26,1
30469145000105,2020-02-01,27,1
30469145000105,2020-02-01,28,1
30469145000105,2020-02-01,29,1
30474740000120,2020-05-01,1,1
30474740000120,2020-05-01,2,1
30474740000120,2020-05-01,3,1
30474740000120,2020-05-01,4,1
30474740000120,2020-05-01,5,1
30474740000120,2020-05-01,6,1
30481726000154,2022-02-01,1,1
30481726000154,2022-02-01,2,1
30481726000154,2022-02-01,3,1
30500715000174,2021-09-01,1,1
30500715000174,2021-09-01,2,1
30500715000174,2021-09-01,3,1
30500715000174,2021-09-01,4,1
30500715000174,2021-09-01,5,1
30500715000174,2021-09-01,6,1
30500715000174,2021-09-01,7,1
30500715000174,2021-09-01,8,1
30500715000174,2021-09-01,9,1
30531587000126,2019-11-01,1,1
30531587000126,2019-11-01,2,1
30531587000126,2019-11-01,3,1
30531587000126,2019-11-01,4,1
30531587000126,2019-11-01,5,1
30531587000126,2019-11-01,6,1
30531587000126,2019-11-01,7,1
30531587000126,2019-11-01,8,1
30531587000126,2019-11-01,9,1
30531587000126,2019-11-01,10,1
30531587000126,2019-11-01,11,1
30531587000126,2019-11-01,12,1
30531587000126,2019-11-01,13,1
30531587000126,2019-11-01,14,1
30531587000126,2019-11-01,15,1
30531587000126,2019-11-01,16,1
30531587000126,2019-11-01,17,1
30531587000126,2019-11-01,18,1
30531587000126,2019-11-01,19,1
30531587000126,2019-11-01,20,1
30567878000174,2021-10-01,1,1
30567878000174,2021-10-01,2,1
30567878000174,2021-10-01,3,1
30567878000174,2021-10-01,4,1
30567878000174,2021-10-01,5,1
30567878000174,2021-10-01,6,1
30580890000119,2020-01-01,1,1
30580890000119,2020-01-01,2,1
30580890000119,2020-01-01,3,1
30580890000119,2020-01-01,4,1
30580890000119,2020-01-01,5,1
30580890000119,2020-01-01,6,1
30580890000119,2020-01-01,7,1
30580890000119,2020-01-01,8,1
30580890000119,2020-01-01,9,1
30580890000119,2020-01-01,10,1
30580890000119,2020-01-01,11,1
30580890000119,2020-01-01,12,1
30580890000119,2020-01-01,13,1
30580890000119,2020-01-01,14,1
30580890000119,2020-01-01,15,1
30580890000119,2020-01-01,16,1
30580890000119,2020-01-01,17,1
30580890000119,2020-01-01,18,1
30580890000119,2020-01-01,19,1
30580890000119,2020-01-01,20,1
30580890000119,2020-01-01,21,1
30580890000119,2020-01-01,22,1
30580890000119,2020-01-01,23,1
30580890000119,2020-01-01,24,1
30580890000119,2020-01-01,25,1
30580890000119,2020-01-01,26,1
30580890000119,2020-01-01,27,1
30580890000119,2020-01-01,28,1
30580890000119,2020-01-01,29,1
30580890000119,2020-01-01,30,1
30580890000119,2020-01-01,31,1
30586083000103,2021-01-01,1,1
30586083000103,2021-01-01,2,1
30586083000103,2021-01-01,3,1
30618497000177,2022-03-01,1,1
30618497000177,2022-03-01,2,1
30618497000177,2022-03-01,3,1
30618497000177,2022-03-01,4,1
30618497000177,2022-03-01,5,1
30625013000117,2021-04-01,1,1
30625013000117,2021-04-01,2,1
30625013000117,2021-04-01,3,1
30625013000117,2021-04-01,4,1
30625013000117,2021-04-01,5,1
30625013000117,2021-04-01,6,1
30625013000117,2021-04-01,7,1
30625013000117,2021-04-01,8,1
30625013000117,2021-04-01,9,1
30625013000117,2021-04-01,10,1
30633157000115,2020-03-01,1,1
30633157000115,2020-03-01,2,1
30633157000115,2020-03-01,3,1
30633157000115,2020-03-01,4,1
30633157000115,2020-03-01,5,1
30633157000115,2020-03-01,6,1
30633157000115,2020-03-01,7,1
30633157000115,2020-03-01,8,1
30633157000115,2020-03-01,9,1
30671679000101,2019-06-01,1,1
30671679000101,2019-06-01,2,1
30671679000101,2019-06-01,3,1
30671679000101,2019-06-01,4,1
30671679000101,2019-06-01,5,1
30671679000101,2019-06-01,6,1
30671679000101,2019-06-01,7,1
30671679000101,2019-06-01,8,1
30671679000101,2019-06-01,9,1
30671679000101,2019-06-01,10,1
30671679000101,2019-06-01,11,1
30671679000101,2019-06-01,12,1
30671679000101,2019-06-01,13,1
30682566000101,2020-03-01,1,1
30682566000101,2020-03-01,2,1
30682566000101,2020-03-01,3,1
30682566000101,2020-03-01,4,1
30682566000101,2020-03-01,5,1
30682566000101,2020-03-01,6,1
30682566000101,2020-03-01,7,1
30682566000101,2020-03-01,8,1
30682566000101,2020-03-01,9,1
30682566000101,2020-03-01,10,1
30696102000154,2020-05-01,1,1
30696102000154,2020-05-01,2,1
30696102000154,2020-05-01,3,1
30696102000154,2020-05-01,4,1
30696102000154,2020-05-01,5,1
30696102000154,2020-05-01,6,1
30696102000154,2020-05-01,7,1
30701208000107,2019-07-01,1,1
30701208000107,2019-07-01,2,1
30701208000107,2019-07-01,3,1
30701208000107,2019-07-01,4,1
30701208000107,2019-07-01,5,1
30702093000167,2022-01-01,1,1
30702093000167,2022-01-01,2,1
30702093000167,2022-01-01,3,1
30702093000167,2022-01-01,4,1
30702093000167,2022-01-01,5,1
30702093000167,2022-01-01,6,1
30709830000153,2021-03-01,1,1
30709830000153,2021-03-01,2,1
30709830000153,2021-03-01,3,1
30709830000153,2021-03-01,4,1
30709830000153,2021-03-01,5,1
30709830000153,2021-03-01,6,1
30709830000153,2021-03-01,7,1
30709830000153,2021-03-01,8,1
30709830000153,2021-03-01,9,1
30709830000153,2021-03-01,10,1
